Starting ...
16.71 -98.70 0 2001
18.08 -100.26 1 2001
16.65 -99.73 0 2001
16.83 -100.03 0 2001
16.72 -99.65 0 2001
15.89 -98.44 0 2001
16.45 -98.25 0 2001
16.19 -97.57 0 2001
16.17 -98.11 0 2001
17.94 -102.57 1 2001
16.13 -100.09 0 2001
17.90 -102.20 0 2001
16.28 -98.72 0 2001
16.61 -98.62 1 2001
18.52 -103.33 0 2001
16.71 -99.77 0 2001
16.36 -99.42 1 2001
17.02 -100.56 0 2001
15.43 -97.63 0 2001
15.89 -99.04 0 2001
18.10 -102.20 1 2001
17.41 -96.71 0 2001
18.00 -103.08 1 2001
16.20 -98.11 0 2001
17.07 -100.34 1 2001
17.87 -99.52 0 2001
16.48 -97.56 0 2001
16.51 -99.29 0 2001
16.61 -96.80 0 2001
16.05 -98.19 0 2001
17.60 -103.17 0 2001
17.42 -104.11 0 2001
15.98 -98.30 0 2001
15.84 -98.89 0 2001
16.61 -100.32 1 2001
18.93 -104.37 0 2001
17.49 -97.11 0 2001
16.67 -100.08 1 2001
17.29 -96.75 0 2001
18.65 -102.08 0 2001
15.97 -97.62 0 2001
17.24 -100.86 1 2001
17.37 -101.51 0 2001
17.80 -100.42 0 2001
16.90 -100.32 0 2001
18.52 -103.31 0 2001
17.17 -100.38 0 2001
15.89 -96.52 0 2001
16.45 -100.29 0 2001
17.24 -97.85 0 2001
16.24 -98.14 1 2001
15.99 -98.20 0 2001
18.62 -104.47 0 2001
18.68 -104.53 0 2001
15.77 -97.02 0 2001
16.14 -97.33 0 2001
18.47 -104.42 0 2001
15.96 -97.40 0 2001
16.24 -97.33 0 2001
17.76 -103.26 1 2001
16.78 -99.79 0 2001
16.09 -98.44 0 2001
18.75 -101.66 1 2001
15.91 -96.88 0 2001
18.58 -104.37 0 2001
17.70 -102.94 0 2001
18.46 -101.00 1 2001
16.97 -100.61 0 2001
17.85 -102.20 1 2001
17.17 -100.61 1 2001
15.74 -98.64 0 2001
17.52 -101.62 1 2001
17.22 -99.77 0 2001
16.12 -98.97 0 2001
16.37 -98.11 0 2001
16.24 -98.28 0 2001
15.73 -96.51 0 2001
16.12 -97.52 0 2001
15.28 -96.68 0 2001
18.23 -101.62 1 2001
17.70 -101.54 1 2001
16.01 -98.27 0 2001
16.17 -100.29 0 2001
15.54 -98.70 0 2001
15.99 -98.01 0 2001
16.11 -97.88 0 2001
15.38 -97.47 0 2001
15.56 -97.76 0 2001
15.54 -96.64 0 2001
16.07 -97.92 0 2001
16.36 -98.05 0 2001
18.94 -104.08 0 2001
16.33 -98.61 0 2001
17.35 -101.32 1 2001
16.22 -97.57 0 2001
16.29 -98.42 1 2001
15.66 -98.37 0 2001
16.22 -98.43 1 2001
16.26 -98.38 0 2001
16.86 -99.43 0 2001
16.43 -99.98 0 2001
16.22 -98.20 0 2001
16.86 -98.90 0 2001
15.58 -97.29 0 2001
17.78 -101.07 1 2001
15.95 -97.69 0 2001
18.22 -102.94 0 2001
17.57 -102.54 1 2001
16.58 -100.28 1 2001
17.76 -99.55 1 2001
16.58 -100.75 1 2001
16.11 -98.62 0 2001
16.11 -98.65 0 2001
16.80 -100.28 1 2001
18.56 -102.03 1 2001
15.91 -96.95 1 2001
16.15 -97.20 1 2001
17.94 -102.22 1 2001
17.70 -101.10 2 2001
18.32 -101.24 2 2001
17.41 -101.48 2 2001
15.83 -97.68 1 2001
16.85 -99.52 1 2001
16.65 -101.02 2 2001
15.85 -98.63 1 2001
16.18 -98.66 2 2001
16.74 -99.75 1 2001
16.76 -99.37 1 2001
16.69 -100.37 2 2001
16.27 -99.39 2 2001
17.14 -100.96 1 2001
17.96 -98.46 1 2001
18.14 -102.05 1 2001
16.93 -96.85 2 2001
15.27 -96.56 0 2001
18.01 -102.65 1 2001
17.05 -101.24 2 2001
18.17 -99.32 1 2001
16.94 -100.14 1 2001
16.81 -100.32 1 2001
16.98 -100.17 1 2001
16.90 -100.12 1 2001
16.86 -100.22 1 2001
16.69 -100.11 1 2001
16.94 -100.14 1 2001
16.87 -100.23 1 2001
16.90 -100.21 1 2001
16.99 -100.11 1 2001
16.97 -100.17 1 2001
17.01 -100.11 1 2001
16.93 -100.16 1 2001
17.01 -100.13 1 2001
16.90 -100.05 1 2001
16.93 -100.15 1 2001
16.94 -100.08 1 2001
16.98 -100.14 1 2001
16.83 -100.11 1 2001
18.73 -104.75 0 2001
16.94 -100.09 1 2001
16.95 -100.19 1 2001
16.73 -100.04 1 2001
16.92 -100.16 0 2001
16.90 -100.18 0 2001
16.88 -100.14 3 2001
16.96 -100.14 3 2001
16.60 -100.12 1 2001
16.97 -100.12 2 2001
16.97 -100.14 3 2001
17.04 -100.13 2 2001
17.18 -101.56 1 2001
16.97 -100.25 0 2001
16.90 -100.22 3 2001
16.89 -100.14 3 2001
16.94 -100.24 3 2001
16.01 -98.25 0 2001
16.94 -100.17 3 2001
17.00 -100.14 3 2001
16.92 -100.17 2 2001
16.96 -100.17 2 2001
16.87 -100.19 1 2001
16.98 -100.09 2 2001
16.68 -100.15 2 2001
17.03 -100.14 3 2001
16.95 -100.22 3 2001
16.95 -100.22 3 2001
16.77 -100.10 2 2001
16.97 -100.17 3 2001
16.98 -100.21 2 2001
16.96 -100.14 3 2001
16.95 -100.25 2 2001
17.01 -100.14 2 2001
16.89 -100.16 2 2001
16.94 -100.12 2 2001
16.92 -100.20 3 2001
17.04 -100.14 2 2001
17.03 -100.12 2 2001
16.93 -100.19 2 2001
16.97 -100.15 3 2001
16.89 -100.21 3 2001
16.95 -100.11 3 2001
17.03 -100.13 2 2001
16.94 -100.16 3 2001
16.93 -100.21 2 2001
16.92 -100.19 2 2001
17.06 -100.11 2 2001
16.93 -100.17 2 2001
16.91 -100.20 2 2001
16.90 -100.17 2 2001
16.87 -100.18 2 2001
16.89 -100.23 3 2001
16.95 -100.16 3 2001
16.92 -100.14 2 2001
16.93 -100.23 2 2001
16.93 -100.19 2 2001
16.89 -100.14 3 2001
16.88 -100.18 2 2001
16.93 -100.19 2 2001
16.87 -100.17 2 2001
16.93 -100.26 2 2001
18.18 -103.59 0 2001
16.93 -100.24 2 2001
16.90 -100.18 2 2001
16.87 -100.18 2 2001
16.97 -100.22 2 2001
16.93 -100.18 3 2001
16.93 -100.20 3 2001
16.90 -100.13 2 2001
16.94 -100.11 3 2001
16.90 -100.21 2 2001
16.91 -100.17 1 2001
16.95 -100.19 2 2001
16.95 -100.26 0 2001
16.89 -100.19 0 2001
16.96 -100.15 1 2001
16.88 -100.08 1 2001
16.05 -97.41 1 2001
16.92 -100.20 1 2001
18.29 -102.89 0 2001
16.88 -100.19 1 2001
16.92 -100.19 1 2001
16.96 -100.17 2 2001
16.94 -100.12 2 2001
16.89 -100.20 1 2001
16.94 -100.24 2 2001
16.93 -100.21 1 2001
16.33 -99.18 1 2001
17.36 -100.31 1 2001
16.99 -100.17 2 2001
16.95 -100.17 2 2001
17.07 -100.05 2 2001
16.96 -100.20 2 2001
16.87 -100.17 1 2001
16.90 -100.23 1 2001
16.78 -99.64 1 2001
16.97 -100.15 2 2001
16.85 -100.20 2 2001
16.84 -99.76 1 2001
16.69 -99.65 1 2001
15.48 -97.54 1 2001
16.88 -100.17 1 2001
17.18 -99.87 2 2001
17.97 -100.68 2 2001
15.89 -96.86 1 2001
16.91 -100.15 2 2001
16.92 -100.08 2 2001
16.72 -100.07 2 2001
16.92 -100.20 2 2001
16.95 -100.22 2 2001
16.98 -100.11 3 2001
16.94 -100.22 2 2001
16.95 -100.22 3 2001
16.94 -100.15 2 2001
16.92 -100.17 3 2001
16.97 -100.10 3 2001
16.97 -100.13 2 2001
17.14 -100.12 2 2001
17.01 -100.11 3 2001
16.86 -100.22 2 2001
16.98 -100.17 3 2001
18.16 -100.12 2 2001
16.94 -100.17 2 2001
16.99 -100.11 2 2001
16.90 -100.22 1 2001
18.56 -101.53 1 2001
15.88 -97.56 1 2001
16.97 -100.16 2 2001
17.00 -100.20 3 2001
16.98 -100.21 1 2001
16.94 -100.24 0 2001
16.90 -100.21 0 2001
17.02 -100.18 1 2001
16.81 -100.14 1 2001
17.01 -100.13 1 2001
16.95 -100.16 3 2001
16.98 -100.19 3 2001
17.00 -100.19 3 2001
17.64 -100.39 3 2001
16.85 -100.11 3 2001
16.87 -100.19 2 2001
16.88 -100.17 2 2001
16.73 -100.40 3 2001
16.91 -100.15 3 2001
16.53 -99.36 1 2001
16.92 -100.12 2 2001
17.04 -100.18 2 2001
16.99 -100.24 1 2001
17.00 -100.22 1 2001
16.94 -100.22 2 2001
16.99 -100.22 1 2001
16.94 -100.10 3 2001
17.05 -100.17 3 2001
17.13 -101.27 2 2001
16.96 -100.22 3 2001
16.96 -100.23 3 2001
16.75 -100.17 3 2001
16.97 -100.14 3 2001
17.00 -100.07 3 2001
16.81 -100.26 2 2001
16.94 -100.26 1 2001
16.92 -100.12 1 2001
16.89 -100.26 1 2001
16.98 -100.20 1 2001
17.00 -100.22 1 2001
16.99 -100.21 1 2001
16.95 -100.28 1 2001
17.02 -100.18 1 2001
17.07 -100.17 1 2001
16.97 -100.16 3 2001
16.96 -100.27 3 2001
16.97 -100.25 1 2001
16.94 -100.26 1 2001
16.91 -100.20 2 2001
16.90 -100.30 2 2001
16.95 -100.26 2 2001
16.93 -100.18 2 2001
16.98 -100.09 3 2001
17.01 -100.22 3 2001
16.96 -100.13 3 2001
17.00 -100.15 3 2001
16.91 -100.22 3 2001
16.96 -100.24 2 2001
17.02 -100.20 3 2001
16.84 -100.26 2 2001
18.92 -103.11 0 2001
